id_linea,fecha,dia_semana_num,serie,numero_factura,codigo_cliente,nombre_cliente,codigo_vendedor,nombre_vendedor,codigo_producto,nombre_producto,categoria_codigo,cantidad,precio_unitario,pct_descuento_linea,total_linea,tiene_descuento_linea,codigo_bodega,nombre_bodega,sucursal_id,sucursal_nombre,estado_sync,etiqueta_color_ruta
26607,18/10/2019 10:18:30,6,3,1900,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2022,"SONDA NASOGASTRICA 14 FR, 85 CM",5,"99,99999960","0,35000000","0,00000000","35,00000017",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,ROJO
26608,18/10/2019 10:18:30,6,3,1900,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2023,"SONDA NASOGASTRICA 16 FR, 85 CM",5,"200,00000080","0,35000000","0,00000000","70,00000014",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VERDE
26609,18/10/2019 10:18:30,6,3,1900,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2030,"SONDA NELATON 8 FR, 40 CM",5,"100,00000010","0,20000000","0,00000000","19,99999992",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AMARILLO
26610,18/10/2019 10:18:30,6,3,1900,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2034,"SONDA NELATON 16 FR, 40 CM",5,"50,00000020","0,20000000","0,00000000","10,00000006",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,NARANJA
26611,18/10/2019 10:18:30,6,3,1900,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2046,"SONDA RECTAL 28 FR, 40 CM",5,"99,99999940","0,62000000","0,00000000","61,99999981",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VIOLETA
26612,18/10/2019 10:18:30,6,3,1900,155,Clínica especializada Zonal II (ref. 908),1,Representante S,ZET3245-00W+400,"BOLSAS DE COLOSTOMIA/ILEOSTOMIA UNA PIEZA, OPACA ,ABIERTA +CLAMP",2,"59,99999994","2,69000001","0,00000000","161,39999935",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,GRIS
26613,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,0640-24,"KIT GASTROSTOMIA ENDOSCOPICA PERCUTANEA MIC 24 Fr, metodo pull",20,"4,00000002","173,35000121","0,00000000","693,40000069",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AZUL
26614,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,1103,"CANULA DE OXIGENO over-the ear, adulto",20,"200,00000100","0,82000000","0,00000000","164,00000049",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,ROJO
26615,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,1103,"CANULA DE OXIGENO over-the ear, adulto",20,"199,99999900","0,81999999","0,00000000","163,99999951",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VERDE
26616,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482070,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.0 MM",19,"150,00000015","1,62999999","0,00000000","244,49999976",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AMARILLO
26617,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482075,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.5 MM",19,"100,00000040","1,63000001","0,00000000","163,00000016",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,NARANJA
26618,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482075,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.5 MM",19,"50,00000040","1,62999999","0,00000000","81,50000065",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VIOLETA
26619,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482080,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 8.0 MM",19,"49,99999995","1,63000001","0,00000000","81,49999959",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,GRIS
26620,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,1607,"CIRCUITO VENTILACION ADULTO, ESTANDAR PARA USO CON HME",20,"80,00000024","9,99000006","0,00000000","799,19999920",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AZUL
26621,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,1770,NEBULIZADOR alto volumen,20,"50,00000020","3,99000002","0,00000000","199,49999880",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,ROJO
26622,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,1885,"MICRO NEBULIZADOR con mascarilla, adulto",20,"199,99999880","1,85000001","0,00000000","369,99999741",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VERDE
26623,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,19402,"FILTRO higroscopico, adulto 25-PACK",19,"999,99999600","3,98999999","0,00000000","3989,99996808",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AMARILLO
26624,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,3260,"HUMIDIFICADOR desechable, con valvula de seguridad, 6 PSI",20,"200,00000080","2,40000000","0,00000000","479,99999616",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,NARANJA
26625,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,400SAFMA44,"MEDIA ANTIEMBOLICA puntera abierta, medio muslo, talla mediana, unisex, blanca",2,"29,99999976","12,00000006","0,00000000","360,00000216",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VIOLETA
26626,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,400SAFMA44,"MEDIA ANTIEMBOLICA puntera abierta, medio muslo, talla mediana, unisex, blanca",2,"70,00000049","11,99999990","0,00000000","839,99999664",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,GRIS
26627,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,C2017,"CATETER PARA TORAX 32 FR, 45 CM",5,"4,99999996","0,96000000","0,00000000","4,80000001",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AZUL
26628,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,C2017,"CATETER PARA TORAX 32 FR, 45 CM",5,"6,00000005","0,96000000","0,00000000","5,76000002",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,ROJO
26629,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,C2017,"CATETER PARA TORAX 32 FR, 45 CM",5,"8,99999997","0,96000001","0,00000000","8,64000001",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VERDE
26630,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,D418NAFGR44,"MEDIA ANTIEMBOLICA DYNAVEN,PUNTERA ABIERTA, MEDIO MUSLO, TALLA GRANDE, UNISEX, BLANCA",2,"40,00000032","11,99999998","0,00000000","480,00000384",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AMARILLO
26631,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,D418NAFGR44,"MEDIA ANTIEMBOLICA DYNAVEN,PUNTERA ABIERTA, MEDIO MUSLO, TALLA GRANDE, UNISEX, BLANCA",2,"9,99999993","11,99999994","0,00000000","119,99999904",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,NARANJA
26632,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2012,"SONDA DE SUCCION 14 FR, 40 CM",5,"4500,00000450","0,36000000","0,00000000","1620,00000810",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VIOLETA
26633,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2012,"SONDA DE SUCCION 14 FR, 40 CM",5,"1500,00000750","0,36000000","0,00000000","540,00000378",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,GRIS
26634,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2022,"SONDA NASOGASTRICA 14 FR, 85 CM",5,"99,99999940","0,35000000","0,00000000","35,00000028",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AZUL
26635,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2023,"SONDA NASOGASTRICA 16 FR, 85 CM",5,"199,99999840","0,35000000","0,00000000","70,00000042",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,ROJO
26636,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2033,"SONDA NELATON 14 FR, 40 CM",5,"99,99999960","0,20000000","0,00000000","20,00000014",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VERDE
26637,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2034,"SONDA NELATON 16 FR, 40 CM",5,"99,99999960","0,20000000","0,00000000","20,00000006",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AMARILLO
26638,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2046,"SONDA RECTAL 28 FR, 40 CM",5,"199,99999960","0,62000000","0,00000000","123,99999926",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,NARANJA
26639,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,ZET3245-00W+400,"BOLSAS DE COLOSTOMIA/ILEOSTOMIA UNA PIEZA, OPACA ,ABIERTA +CLAMP",2,"45,00000005","2,69000002","0,00000000","121,05000036",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,VIOLETA
26640,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,ZET3245-00W+400,"BOLSAS DE COLOSTOMIA/ILEOSTOMIA UNA PIEZA, OPACA ,ABIERTA +CLAMP",2,"375,00000075","2,69000002","0,00000000","1008,75000101",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,GRIS
26641,18/10/2019 10:57:07,6,3,1901,155,Clínica especializada Zonal II (ref. 908),1,Representante S,ZET3245-00W+400,"BOLSAS DE COLOSTOMIA/ILEOSTOMIA UNA PIEZA, OPACA ,ABIERTA +CLAMP",2,"30,00000000","2,68999998","0,00000000","80,70000024",0,104,BCHLV - Bodega Consignación Hospital Luis Vernaza,2,GUAYAQUIL CERRADO,0,AZUL
26642,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,1041,"MASCARILLA DE OXIGENO elongada, adulto",20,"200,00000080","1,56000000","0,00000000","311,99999969",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,ROJO
26643,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482070,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.0 MM",19,"17,99999993","1,63000000","0,00000000","29,33999979",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,VERDE
26644,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482070,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.0 MM",19,"2,00000000","1,63000000","0,00000000","3,26000001",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,AMARILLO
26645,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482075,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.5 MM",19,"10,00000002","1,62999999","0,00000000","16,29999997",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,NARANJA
26646,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482080,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 8.0 MM",19,"1,00000000","1,63000000","0,00000000","1,63000000",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,VIOLETA
26647,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2023,"SONDA NASOGASTRICA 16 FR, 85 CM",5,"14,99999993","0,27000000","0,00000000","4,05000003",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,GRIS
26648,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2023,"SONDA NASOGASTRICA 16 FR, 85 CM",5,"14,99999988","0,27000000","0,00000000","4,05000003",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,AZUL
26649,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2029,"SONDA NELATON 6 FR, 40 CM",5,"9,99999998","0,20000000","0,00000000","1,99999999",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,ROJO
26650,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2030,"SONDA NELATON 8 FR, 40 CM",5,"200,00000020","0,20000000","0,00000000","40,00000032",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,VERDE
26651,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2030,"SONDA NELATON 8 FR, 40 CM",5,"300,00000060","0,20000000","0,00000000","59,99999982",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,AMARILLO
26652,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2032,"SONDA NELATON 12 FR, 40 CM",5,"3,00000001","0,20000000","0,00000000","0,60000000",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,NARANJA
26653,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2032,"SONDA NELATON 12 FR, 40 CM",5,"2,00000000","0,20000000","0,00000000","0,40000000",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,VIOLETA
26654,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2034,"SONDA NELATON 16 FR, 40 CM",5,"49,99999965","0,20000000","0,00000000","9,99999998",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,GRIS
26655,18/10/2019 11:01:35,6,3,1902,155,Clínica especializada Zonal II (ref. 908),1,Representante S,ZET3245-00W+400,"BOLSAS DE COLOSTOMIA/ILEOSTOMIA UNA PIEZA, OPACA ,ABIERTA +CLAMP",2,"30,00000009","2,69000002","0,00000000","80,70000000",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,AZUL
26656,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382030,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.0 MM",19,"1,99999999","1,43999999","0,00000000","2,87999999",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,ROJO
26657,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382035,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.5 MM",19,"1,99999998","1,43999999","0,00000000","2,88000000",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,VERDE
26658,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,1041,"MASCARILLA DE OXIGENO elongada, adulto",20,"50,00000005","1,56000001","0,00000000","78,00000016",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,AMARILLO
26659,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482070,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.0 MM",19,"10,00000007","1,62999999","0,00000000","16,30000002",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,NARANJA
26660,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482070,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.0 MM",19,"9,99999997","1,63000000","0,00000000","16,30000003",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,VIOLETA
26661,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482075,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 7.5 MM",19,"19,99999994","1,63000001","0,00000000","32,60000010",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,GRIS
26662,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,19402,"FILTRO higroscopico, adulto 25-PACK",19,"3,99999997","3,98999997","0,00000000","15,96000013",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,AZUL
26663,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,19402,"FILTRO higroscopico, adulto 25-PACK",19,"0,99999999","3,98999997","0,00000000","3,99000003",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,ROJO
26664,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2023,"SONDA NASOGASTRICA 16 FR, 85 CM",5,"29,99999997","0,27000000","0,00000000","8,10000005",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,VERDE
26665,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2030,"SONDA NELATON 8 FR, 40 CM",5,"499,99999750","0,20000000","0,00000000","100,00000020",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,AMARILLO
26666,18/10/2019 11:17:09,6,3,1903,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2034,"SONDA NELATON 16 FR, 40 CM",5,"100,00000000","0,20000000","0,00000000","19,99999996",0,103,BCHAP - Consignación Hospital Alfredo Paulson,2,GUAYAQUIL CERRADO,0,NARANJA
26721,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382030,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.0 MM",19,"49,99999990","1,44000000","0,00000000","72,00000014",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,VIOLETA
26722,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382035,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.5 MM",19,"39,99999980","1,44000001","0,00000000","57,60000029",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,GRIS
26723,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382035,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.5 MM",19,"50,00000030","1,44000001","0,00000000","71,99999950",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,AZUL
26724,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382040,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 4.0 MM",19,"10,00000006","1,44000000","0,00000000","14,39999993",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,ROJO
26725,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382045,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 4.5 MM",19,"20,00000008","1,44000001","0,00000000","28,80000000",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,VERDE
26726,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382045,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 4.5 MM",19,"10,00000003","1,44000000","0,00000000","14,40000010",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,AMARILLO
26727,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,100382055,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 5.5 MM",19,"10,00000007","1,44000000","0,00000000","14,40000003",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,NARANJA
26728,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482045,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 4.5 MM",19,"30,00000003","1,85000000","0,00000000","55,50000039",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,VIOLETA
26729,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482050,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 5.0 MM",19,"39,99999968","1,63000000","0,00000000","65,20000013",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,GRIS
26730,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482055,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 5.5 MM",19,"20,00000008","1,63000001","0,00000000","32,59999980",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,AZUL
26731,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,112482055,"TUBO ENDOTRAQUEAL MURPHY, CON BALON, 5.5 MM",19,"10,00000007","1,63000000","0,00000000","16,30000000",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,ROJO
26732,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,C2011,"CATETER PARA TORAX 20 FR, 45 CM",5,"8,99999995","0,96000000","0,00000000","8,64000001",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,VERDE
26733,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,C2013,"CATETER PARA TORAX 24 FR, 45 CM",5,"2,99999998","0,96000001","0,00000000","2,88000001",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,AMARILLO
26734,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2008,"SONDA DE SUCCION 6 FR, 40 CM",5,"1500,00000600","0,36000000","0,00000000","540,00000000",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,NARANJA
26735,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2008,"SONDA DE SUCCION 6 FR, 40 CM",5,"1299,99999090","0,36000000","0,00000000","468,00000281",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,VIOLETA
26736,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2009,"SONDA DE SUCCION 8 FR, 40 CM",5,"1000,00000400","0,36000000","0,00000000","360,00000144",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,GRIS
26737,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2010,"SONDA DE SUCCION 10 FR, 40 CM",5,"399,99999920","0,36000000","0,00000000","144,00000101",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,AZUL
26738,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2011,"SONDA DE SUCCION 12 FR, 40 CM",5,"200,00000120","0,36000000","0,00000000","72,00000014",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,ROJO
26739,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2016,"SONDA NASOGASTRICA 4 FR, 85 CM",5,"200,00000120","0,35000000","0,00000000","70,00000056",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,VERDE
26740,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2019,"SONDA NASOGASTRICA 8 FR, 85 CM",5,"100,00000020","0,35000000","0,00000000","34,99999975",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,AMARILLO
26741,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2020,"SONDA NASOGASTRICA 10 FR, 85 CM",5,"100,00000050","0,35000000","0,00000000","34,99999983",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,NARANJA
26742,24/10/2019 7:49:26,5,3,1918,155,Clínica especializada Zonal II (ref. 908),1,Representante S,S2022,"SONDA NASOGASTRICA 14 FR, 85 CM",5,"20,00000008","0,35000000","0,00000000","7,00000000",0,102,BCHRG - Consignación Hospital Roberto Gilbert,2,GUAYAQUIL CERRADO,0,VIOLETA
